Reactant,TS,Product,eR,eTS,eP,GR,GTS,GP,deTSR,deTSP,dePR,dGTSR,dGTSP,dGPR
2663_MA-TS_4-5_Reactant,2663_MA-TS_4-5,2663_MA-TS_4-5_Product,-0.338282727332,-0.333051420022,-0.342961712316,0.201521,0.214482,0.199832,3.28,6.22,-2.94,8.13,9.19,-1.06
2664_MA-TS_31-32_Reactant,2664_MA-TS_31-32,2664_MA-TS_31-32_Product,-0.285408629381,-0.274281053631,-0.289267088824,0.126119,0.140345,0.125638,6.98,9.4,-2.42,8.93,9.23,-0.3
2667_MA-TS_4-5_Reactant,2667_MA-TS_4-5,2667_MA-TS_4-5_Product,-0.290011974253,-0.271168313051,-0.290475105905,0.213775,0.235532,0.214197,11.82,12.12,-0.29,13.65,13.39,0.26
2674_MA-TS_4-5_Reactant,2674_MA-TS_4-5,2674_MA-TS_4-5_Product,-0.36305350035,-0.363902636258,-0.372844029392,0.274967,0.271669,0.269115,-0.53,5.61,-6.14,-2.07,1.6,-3.67
2675_MA-TS_4-5_Reactant,2675_MA-TS_4-5,2675_MA-TS_4-5_Product,-0.374732104043,-0.33488107634,-0.351476198073,0.26441,0.305592,0.288685,25.01,10.41,14.59,25.84,10.61,15.23
2676_MA-TS_40-41_Reactant,2676_MA-TS_40-41,2676_MA-TS_40-41_Product,-0.384543042992,-0.35494368635,-0.372582113377,0.165417,0.193066,0.176815,18.57,11.07,7.51,17.35,10.2,7.15
2680_MA-TS_38-39_Reactant,2680_MA-TS_38-39,2680_MA-TS_38-39_Product,-0.300078105043,-0.277490677204,-0.294808412752,0.265141,0.283071,0.269133,14.17,10.87,3.31,11.25,8.75,2.51
2682_MA-TS_40-41_Reactant,2682_MA-TS_40-41,2682_MA-TS_40-41_Product,-0.437139933277,-0.412183167836,-0.426498523895,0.10659,0.134206,0.120141,15.66,8.98,6.68,17.33,8.83,8.5
2690_MA-TS_4-5_Reactant,2690_MA-TS_4-5,2690_MA-TS_4-5_Product,-0.158326189883,-0.138167557126,-0.147278424895,0.436141,0.45858,0.448442,12.65,5.72,6.93,14.08,6.36,7.72
2693_MA-TS_41-42_Reactant,2693_MA-TS_41-42,2693_MA-TS_41-42_Product,-0.322267944064,-0.329583746578,-0.34957575312,0.208267,0.204231,0.183421,-4.59,12.55,-17.14,-2.53,13.06,-15.59
2694_MA-TS_36-37_Reactant,2694_MA-TS_36-37,2694_MA-TS_36-37_Product,-0.34026452212,-0.310592901214,-0.3304130824,0.284862,0.317005,0.295758,18.62,12.44,6.18,20.17,13.33,6.84
2698_MA-TS_2-3_Reactant,2698_MA-TS_2-3,2698_MA-TS_2-3_Product,-0.313549639891,-0.307953313287,-0.310069571917,0.246516,0.256418,0.256372,3.51,1.33,2.18,6.21,0.03,6.18
2700_MA-TS_5-6_Reactant,2700_MA-TS_5-6,2700_MA-TS_5-6_Product,-0.281223743678,-0.273651390688,-0.286307685375,0.371909,0.380562,0.369725,4.75,7.94,-3.19,5.43,6.8,-1.37
2703_MA-TS_2-3_Reactant,2703_MA-TS_2-3,2703_MA-TS_2-3_Product,-0.300748305167,-0.276678238512,-0.286068582811,0.2356,0.259698,0.254002,15.1,5.89,9.21,15.12,3.57,11.55
2710_MA-TS_2-3_Reactant,2710_MA-TS_2-3,2710_MA-TS_2-3_Product,-0.413139013022,-0.40564062636,-0.412491597958,0.124002,0.140319,0.13523,4.71,4.3,0.41,10.24,3.19,7.05
2715_MA-TS_2-3_Reactant,2715_MA-TS_2-3,2715_MA-TS_2-3_Product,-0.303037486868,-0.298586486828,-0.302605682397,0.256059,0.265348,0.262405,2.79,2.52,0.27,5.83,1.85,3.98
2724_MA-TS_4-5_Reactant,2724_MA-TS_4-5,2724_MA-TS_4-5_Product,-0.415839397293,-0.397958598533,-0.408897153866,0.237906,0.262121,0.251667,11.22,6.86,4.36,15.2,6.56,8.64
2728_MA-TS_41-42_Reactant,2728_MA-TS_41-42,2728_MA-TS_41-42_Product,-0.421209025237,-0.426426647263,-0.441179180438,0.142195,0.142587,0.126389,-3.27,9.26,-12.53,0.25,10.16,-9.92
2731_MA-TS_4-5_Reactant,2731_MA-TS_4-5,2731_MA-TS_4-5_Product,-0.552174902668,-0.51769909083,-0.525894045789,0.085927,0.124057,0.116179,21.63,5.14,16.49,23.93,4.94,18.98
2791_MA-TS_5-6_Reactant,2791_MA-TS_5-6,2791_MA-TS_5-6_Product,-0.26440985932,-0.278055197939,-0.293452001795,-0.024352,-0.038738,-0.055218,-8.56,9.66,-18.22,-9.03,10.34,-19.37
2792_MA-TS_5-6_Reactant,2792_MA-TS_5-6,2792_MA-TS_5-6_Product,-0.152385164021,-0.167398162149,-0.172965117119,0.094773,0.075509,0.071005,-9.42,3.49,-12.91,-12.09,2.83,-14.91
2793_MA-TS_5-6_Reactant,2793_MA-TS_5-6,2793_MA-TS_5-6_Product,-0.502284265844,-0.509809803257,-0.524939998014,-0.125218,-0.130296,-0.143053,-4.72,9.49,-14.22,-3.19,8.01,-11.19
2794_MA-TS_5-6_Reactant,2794_MA-TS_5-6,2794_MA-TS_5-6_Product,-0.195433520748,-0.198025584988,-0.222992076081,0.05216,0.046953,0.026058,-1.63,15.67,-17.29,-3.27,13.11,-16.38
2797_MA-TS_5-6_Reactant,2797_MA-TS_5-6,2797_MA-TS_5-6_Product,-0.451806855668,-0.465204452056,-0.477182460028,-0.045332,-0.054852,-0.07144,-8.41,7.52,-15.92,-5.97,10.41,-16.38
2800_MA-TS_5-6_Reactant,2800_MA-TS_5-6,2800_MA-TS_5-6_Product,-0.431918182973,-0.439442144392,-0.456919161311,-0.052796,-0.057835,-0.073312,-4.72,10.97,-15.69,-3.16,9.71,-12.87
2803_MA-TS_5-6_Reactant,2803_MA-TS_5-6,2803_MA-TS_5-6_Product,-0.437985268462,-0.445429422196,-0.460254635762,-0.053074,-0.059694,-0.075186,-4.67,9.3,-13.97,-4.15,9.72,-13.88
2806_MA-TS_5-6_Reactant,2806_MA-TS_5-6,2806_MA-TS_5-6_Product,-0.429926085469,-0.43911481542,-0.456498396517,-0.059923,-0.068787,-0.08498,-5.77,10.91,-16.67,-5.56,10.16,-15.72
2807_MA-TS_5-6_Reactant,2807_MA-TS_5-6,2807_MA-TS_5-6_Product,-0.450799912021,-0.459559862435,-0.477538291495,-0.08067,-0.08616,-0.102488,-5.5,11.28,-16.78,-3.45,10.25,-13.69
2945_MA-TS_5-6_Reactant,2945_MA-TS_5-6,2945_MA-TS_5-6_Product,-0.301807929057,-0.306222455147,-0.317457229338,0.102299,0.09792,0.08909,-2.77,7.05,-9.82,-2.75,5.54,-8.29
2946_MA-TS_5-6_Reactant,2946_MA-TS_5-6,2946_MA-TS_5-6_Product,-0.321383877913,-0.334198615413,-0.347147895809,0.096591,0.084803,0.073762,-8.04,8.13,-16.17,-7.4,6.93,-14.33
2949_MA-TS_5-6_Reactant,2949_MA-TS_5-6,2949_MA-TS_5-6_Product,-0.314086387904,-0.315345093756,-0.317039253016,0.091254,0.092912,0.089357,-0.79,1.06,-1.85,1.04,2.23,-1.19
3018_MA-TS_5-6_Reactant,3018_MA-TS_5-6,3018_MA-TS_5-6_Product,-0.178505710626,-0.186877844729,-0.205058865278,0.331204,0.324716,0.310769,-5.25,11.41,-16.66,-4.07,8.75,-12.82
3019_MA-TS_5-6_Reactant,3019_MA-TS_5-6,3019_MA-TS_5-6_Product,-0.873891651063,-0.928549560608,-0.102375817274,0.411329,0.407354,0.395919,-34.3,-518.43,484.13,-2.49,7.18,-9.67
3021_MA-TS_5-6_Reactant,3021_MA-TS_5-6,3021_MA-TS_5-6_Product,-0.158248157328,-0.166511739864,-0.184649310223,0.273966,0.268916,0.25504,-5.19,11.38,-16.57,-3.17,8.71,-11.88
3029_MA-TS_5-6_Reactant,3029_MA-TS_5-6,3029_MA-TS_5-6_Product,-0.183682394012,-0.160287776314,-0.188609701055,0.300497,0.323758,0.302141,14.68,17.77,-3.09,14.6,13.56,1.03
3030_MA-TS_5-6_Reactant,3030_MA-TS_5-6,3030_MA-TS_5-6_Product,-0.200851931455,-0.203332395571,-0.211730739654,0.335233,0.332337,0.326928,-1.56,5.27,-6.83,-1.82,3.39,-5.21
3031_MA-TS_5-6_Reactant,3031_MA-TS_5-6,3031_MA-TS_5-6_Product,-0.105751283504,-0.993475255341,-0.109640888174,0.416822,0.424071,0.414873,-557.06,-554.61,-2.44,4.55,5.77,-1.22
3032_MA-TS_5-6_Reactant,3032_MA-TS_5-6,3032_MA-TS_5-6_Product,-0.187523115417,-0.187758162692,-0.204215797771,0.294198,0.294309,0.292788,-0.15,10.33,-10.47,0.07,0.95,-0.88
3034_MA-TS_5-6_Reactant,3034_MA-TS_5-6,3034_MA-TS_5-6_Product,-0.234804518072,-0.240990798906,-0.255765143468,0.280437,0.27074,0.256122,-3.88,9.27,-13.15,-6.08,9.17,-15.26
3038_MA-TS_5-6_Reactant,3038_MA-TS_5-6,3038_MA-TS_5-6_Product,-0.196303902629,-0.200522296905,-0.216166727661,0.338888,0.33395,0.322151,-2.65,9.82,-12.46,-3.1,7.4,-10.5
3078_MA-TS_5-6_Reactant,3078_MA-TS_5-6,3078_MA-TS_5-6_Product,-0.195941954045,-0.188496696265,-0.214444491974,0.261546,0.268701,0.247318,4.67,16.28,-11.61,4.49,13.42,-8.93
3079_MA-TS_5-6_Reactant,3079_MA-TS_5-6,3079_MA-TS_5-6_Product,-0.287347298548,-0.284459333566,-0.297854607323,0.157833,0.162564,0.149658,1.81,8.41,-6.59,2.97,8.1,-5.13
3269_MA-TS_5-6_Reactant,3269_MA-TS_5-6,3269_MA-TS_5-6_Product,-0.308545683211,-0.316779506644,-0.331967221354,-0.007566,-0.019423,-0.029274,-5.17,9.53,-14.7,-7.44,6.18,-13.62
3272_MA-TS_5-6_Reactant,3272_MA-TS_5-6,3272_MA-TS_5-6_Product,-0.405317792729,-0.401873183879,-0.432015730442,-0.073627,-0.072906,-0.100699,2.16,18.91,-16.75,0.45,17.44,-16.99
3273_MA-TS_5-6_Reactant,3273_MA-TS_5-6,3273_MA-TS_5-6_Product,-0.340488757542,-0.339230430513,-0.352461858344,0.02153,0.02007,0.006037,0.79,8.3,-7.51,-0.92,8.81,-9.72
3275_MA-TS_5-6_Reactant,3275_MA-TS_5-6,3275_MA-TS_5-6_Product,-0.211068710407,-0.225512132763,-0.232623077777,0.038757,0.026453,0.01638,-9.06,4.46,-13.53,-7.72,6.32,-14.04
3277_MA-TS_5-6_Reactant,3277_MA-TS_5-6,3277_MA-TS_5-6_Product,-0.264262058138,-0.276127880349,-0.291123403496,-0.035134,-0.049063,-0.062652,-7.45,9.41,-16.86,-8.74,8.53,-17.27
3278_MA-TS_5-6_Reactant,3278_MA-TS_5-6,3278_MA-TS_5-6_Product,-0.127838935805,-0.13232257809,-0.139587729818,0.308113,0.302154,0.299824,-2.81,4.56,-7.37,-3.74,1.46,-5.2
