Reactant,Datapoint,Product,eR,eTS,eP,GR,GTS,GP,deTSR,deTSP,dePR,dGTSR,dGTSP,dGPR,HR,HTS,HP,freqR,freqTS,freqP,irR,irTS,irP,dipoleR,dipoleTS,dipoleP,homoR,homoTS,homoP,lumoR,lumoTS,lumoP,qhirshR,qhirshTS,qhirshP
1412_MA-TS_31-32_Reactant,1412_MA-TS_31-32,1412_MA-TS_31-32_Product,-0.337178635868,-0.333094781294,-0.339402091252,0.21113,0.216427,0.208307,2.56,3.96,-1.4,3.32,5.1,-1.77,0.314352,0.317917,0.313885,-200.8971,-217.6548,-184.7992,1.8776,581.9735,1.2907,7.4932,29.6755,2.4256,-0.16718,-0.17667,-0.17474,0.03407,0.03771,0.04165,3.5e-05,3.6e-05,3.5e-05
1418_MA-TS_22-23_Reactant,1418_MA-TS_22-23,1418_MA-TS_22-23_Product,-0.148084520805,-0.140664145043,-0.149352138038,0.415994,0.425643,0.420325,4.66,5.45,-0.8,6.05,3.34,2.72,0.517823,0.527887,0.518383,-651.128,-226.6154,-325.3313,23.4494,357.7369,17.5056,13.192,59.22,4.6398,-0.16071,-0.1656,-0.16574,0.03943,0.04927,0.05275,3.8e-05,3.9e-05,3.9e-05
1420_MA-TS_22-23_Reactant,1420_MA-TS_22-23,1420_MA-TS_22-23_Product,-0.103087586192,-0.926060988008,-0.101669260784,0.433133,0.442594,0.43243,-516.42,-517.31,0.89,5.94,6.38,-0.44,0.533455,0.542297,0.534516,-150.4347,-311.13,-686.6431,0.2193,11.3241,29.4177,7.5925,59.5902,6.091,-0.15467,-0.16761,-0.16288,0.05048,0.05006,0.05737,3.5e-05,3.5e-05,3.5e-05
1421_MA-TS_23-24_Reactant,1421_MA-TS_23-24,1421_MA-TS_23-24_Product,-0.926792023797,-0.829152788988,-0.10218739288,0.466125,0.477669,0.460723,61.27,-456.18,517.45,7.24,10.63,-3.39,0.571315,0.58106,0.560074,-148.5448,-221.8657,-908.3529,0.6179,312.5796,36.3032,13.9638,65.4652,7.8786,-0.16088,-0.16095,-0.17477,0.03756,0.03506,0.04898,3.6e-05,3.6e-05,3.7e-05
1423_MA-TS_22-23_Reactant,1423_MA-TS_22-23,1423_MA-TS_22-23_Product,-0.651780216003,-0.701690096762,-0.894067430304,0.438064,0.439631,0.423706,-31.32,120.72,-152.04,0.98,9.99,-9.01,0.541264,0.538429,0.522868,-727.7569,-233.4583,-503.5299,29.5505,459.9712,126.9103,20.7052,53.8934,8.9782,-0.15472,-0.16343,-0.17809,0.0169,0.02516,0.03639,3.6e-05,3.7e-05,3.8e-05
1435_MA-TS_42-43_Reactant,1435_MA-TS_42-43,1435_MA-TS_42-43_Product,-0.166558976718,-0.165770236476,-0.179138634143,0.484508,0.487912,0.478051,0.49,8.39,-7.89,2.14,6.19,-4.05,0.597507,0.604079,0.59105,-759.9734,-223.9961,-212.0609,44.5985,593.4511,1.6488,12.8232,69.2279,18.8275,-0.15252,-0.15864,-0.15445,0.03576,0.03577,0.02789,4e-05,4e-05,4.1e-05
1436_MA-TS_42-43_Reactant,1436_MA-TS_42-43,1436_MA-TS_42-43_Product,-0.200487197699,-0.199274029098,-0.203095538715,0.426453,0.426655,0.426945,0.76,2.4,-1.64,0.13,-0.18,0.31,0.54284,0.546204,0.542537,-154.8254,-145.4072,-150.4729,0.6816,0.5683,0.5358,16.1106,64.8217,13.877,-0.16544,-0.17057,-0.16298,0.01552,0.01849,0.02272,3.8e-05,4.3e-05,4.3e-05
1441_MA-TS_44-45_Reactant,1441_MA-TS_44-45,1441_MA-TS_44-45_Product,-0.153503263774,-0.144926462945,-0.149277891669,0.52597,0.541299,0.538731,5.38,2.73,2.65,9.62,1.61,8.01,0.638858,0.647789,0.643655,-473.6125,-213.6647,-182.0935,21.5783,13.73,0.7774,13.9006,69.779,9.8059,-0.17276,-0.17273,-0.16703,0.05068,0.03764,0.03596,4.5e-05,4.8e-05,4.8e-05
1442_MA-TS_42-43_Reactant,1442_MA-TS_42-43,1442_MA-TS_42-43_Product,-0.182547288336,-0.190745812082,-0.19978329185,0.441506,0.437481,0.426803,-5.14,5.67,-10.82,-2.53,6.7,-9.23,0.558016,0.550743,0.537946,-918.3872,-630.8783,-7499.6969,34.4435,24.8512,2394.5107,22.7594,69.0479,14.9883,-0.15466,-0.16789,-0.16667,0.01223,0.01539,0.02207,4.3e-05,4.4e-05,4.2e-05
1443_MA-TS_39-40_Reactant,1443_MA-TS_39-40,1443_MA-TS_39-40_Product,-0.10162163688,-0.107152456609,-0.119746881862,0.504278,0.499415,0.481733,-3.47,7.9,-11.37,-3.05,11.1,-14.15,0.613668,0.607136,0.590761,-150.2565,-233.2559,-3870.0439,3.4369,541.7454,1818.7087,26.9352,41.8904,16.923,-0.14097,-0.16044,-0.16169,0.01083,0.01715,0.02348,3.6e-05,3.7e-05,3.8e-05
1449_MA-TS_38-39_Reactant,1449_MA-TS_38-39,1449_MA-TS_38-39_Product,-0.164483517246,-0.149662003681,-0.152981400867,0.501916,0.5172,0.514802,9.3,2.08,7.22,9.59,1.5,8.09,0.612902,0.625765,0.623161,-195.2744,-332.0147,-344.3543,0.4042,8.6039,9.7917,20.296,64.6728,14.8016,-0.1683,-0.15777,-0.1481,0.05675,0.05579,0.05597,4.1e-05,4.4e-05,4.5e-05
1451_MA-TS_36-37_Reactant,1451_MA-TS_36-37,1451_MA-TS_36-37_Product,-0.159183161479,-0.161857403698,-0.177515495172,0.457317,0.455372,0.439141,-1.68,9.83,-11.5,-1.22,10.19,-11.41,0.565822,0.561568,0.546073,-191.6376,-628.2711,-457.8373,0.295,27.5242,40.4742,23.4058,69.982,12.508,-0.13937,-0.15442,-0.16328,0.04629,0.05421,0.06426,3.9e-05,4.2e-05,4.3e-05
1452_MA-TS_42-43_Reactant,1452_MA-TS_42-43,1452_MA-TS_42-43_Product,-0.176648923465,-0.176527908083,-0.178398607072,0.518542,0.526302,0.527245,0.08,1.17,-1.1,4.87,-0.59,5.46,0.636998,0.639591,0.636503,-797.1799,-518.7775,-345.5793,35.7605,25.6092,20.6305,26.4339,42.7419,11.0926,-0.14483,-0.16865,-0.16714,0.04144,0.0529,0.05933,4.3e-05,4.5e-05,4.6e-05
1454_MA-TS_42-43_Reactant,1454_MA-TS_42-43,1454_MA-TS_42-43_Product,-0.184096272304,-0.185507551504,-0.185410565997,0.47946,0.484132,0.491164,-0.89,-0.06,-0.82,2.93,-4.41,7.34,0.596749,0.598534,0.603657,-624.3422,-214.4677,-430.9276,45.8763,1.4146,97.4839,9.6619,67.1535,5.755,-0.14675,-0.16166,-0.16038,0.05652,0.05942,0.05993,4e-05,4e-05,4.1e-05
1455_MA-TS_42-43_Reactant,1455_MA-TS_42-43,1455_MA-TS_42-43_Product,-0.243906798035,-0.219454682317,-0.218583497267,0.427206,0.454469,0.452684,15.34,-0.55,15.89,17.11,1.12,15.99,0.538413,0.565062,0.561272,-794.7281,-213.1221,-458.0048,44.6571,1.6645,30.6484,2.0713,45.838,13.4264,-0.15781,-0.15628,-0.15191,0.07272,0.05493,0.05922,3.8e-05,4.4e-05,4.4e-05
1457_MA-TS_41-42_Reactant,1457_MA-TS_41-42,1457_MA-TS_41-42_Product,-0.19530897603,-0.174105385322,-0.182421994346,0.489282,0.515828,0.510672,13.31,5.22,8.09,16.66,3.24,13.42,0.602692,0.625444,0.619381,-541.669,-211.0834,-171.4953,23.3033,365.8742,0.9719,17.5462,45.6635,18.5226,-0.16146,-0.15439,-0.15321,0.05679,0.04671,0.05115,4.3e-05,4.5e-05,4.5e-05
1460_MA-TS_41-42_Reactant,1460_MA-TS_41-42,1460_MA-TS_41-42_Product,-0.16617026486,-0.140324613744,-0.161244463154,0.515258,0.534098,0.518492,16.22,13.13,3.09,11.82,9.79,2.03,0.620538,0.642988,0.620532,-595.584,-914.2745,-911.3749,32.3118,30.0895,29.9765,16.5269,58.0656,18.3579,-0.15451,-0.13891,-0.14974,0.05676,0.04893,0.05953,4.4e-05,4.4e-05,4.4e-05
1461_MA-TS_34-35_Reactant,1461_MA-TS_34-35,1461_MA-TS_34-35_Product,-0.180411560775,-0.172747247968,-0.181124586829,0.358535,0.372134,0.358389,4.81,5.26,-0.45,8.53,8.63,-0.09,0.455479,0.467446,0.45503,-191.528,-611.4468,-298.7573,1.7934,21.0912,12.767,14.4524,53.1272,11.5565,-0.14712,-0.15567,-0.15589,0.06256,0.05284,0.06139,3.3e-05,3.6e-05,3.6e-05
1465_MA-TS_40-41_Reactant,1465_MA-TS_40-41,1465_MA-TS_40-41_Product,-0.294135981181,-0.285375319089,-0.293715309645,0.41189,0.427245,0.417172,5.5,5.23,0.26,9.64,6.32,3.31,0.52111,0.532959,0.526137,-438.3416,-309.2971,-186.6488,26.1729,1.6099,0.0878,18.7685,58.6544,17.4697,-0.16365,-0.16381,-0.1691,0.06013,0.06777,0.06843,4.7e-05,4.9e-05,4.6e-05
1466_MA-TS_38-39_Reactant,1466_MA-TS_38-39,1466_MA-TS_38-39_Product,-0.262707807807,-0.259826339529,-0.264094125913,0.393274,0.39542,0.396351,1.81,2.68,-0.87,1.35,-0.58,1.93,0.49924,0.50317,0.498012,-194.4324,-762.3,-802.2021,1.1783,22.5501,22.1897,22.77,49.5192,10.1992,-0.14821,-0.15409,-0.14821,0.053,0.06153,0.07016,4.8e-05,4.8e-05,4.8e-05
1467_MA-TS_41-42_Reactant,1467_MA-TS_41-42,1467_MA-TS_41-42_Product,-0.243935117841,-0.250441919011,-0.254747894274,0.451833,0.45,0.450669,-4.08,2.7,-6.79,-1.15,-0.42,-0.73,0.565966,0.562446,0.559344,-174.2603,-195.0837,-500.761,0.4052,478.2349,100.1535,13.6321,54.7821,11.5707,-0.1557,-0.15703,-0.14866,0.06875,0.07385,0.075,4.6e-05,4.7e-05,4.8e-05
1468_MA-TS_44-45_Reactant,1468_MA-TS_44-45,1468_MA-TS_44-45_Product,-0.225615686595,-0.207554526844,-0.212588303758,0.504333,0.527099,0.52434,11.33,3.16,8.17,14.29,1.73,12.55,0.619306,0.640019,0.637303,-169.3504,-198.4226,-193.6421,0.1837,1.5268,0.3053,16.4583,59.8953,22.2491,-0.15429,-0.14619,-0.14048,0.05528,0.04909,0.04983,4.7e-05,5.2e-05,5.2e-05
1469_MA-TS_44-45_Reactant,1469_MA-TS_44-45,1469_MA-TS_44-45_Product,-0.233184893204,-0.232176000054,-0.231864319552,0.493286,0.499585,0.503207,0.63,-0.2,0.83,3.95,-2.27,6.23,0.613841,0.616907,0.614756,-162.4909,-761.3788,-589.0272,0.2265,24.4889,26.707,4.4803,85.7343,10.9257,-0.15819,-0.15331,-0.14108,0.08315,0.07966,0.07716,4.5e-05,4.5e-05,4.5e-05
1474_MA-TS_30-31_Reactant,1474_MA-TS_30-31,1474_MA-TS_30-31_Product,-0.165361963052,-0.169676932297,-0.195111046193,0.256787,0.252047,0.23458,-2.71,15.96,-18.67,-2.97,10.96,-13.94,0.35108,0.34834,0.326572,-168.1492,-267.9219,-169.9697,0.9202,425.4973,0.1072,13.6709,46.0072,12.3949,-0.15238,-0.16627,-0.17073,0.0185,0.01743,0.02349,2.8e-05,2.9e-05,3e-05
1475_MA-TS_30-31_Reactant,1475_MA-TS_30-31,1475_MA-TS_30-31_Product,-0.163819389304,-0.148566012808,-0.17833544802,0.257661,0.274993,0.247739,9.57,18.68,-9.11,10.88,17.1,-6.23,0.352191,0.365224,0.34074,-413.2669,-437.4423,-208.877,12.5011,25.6327,1.597,13.3371,88.1543,9.3836,-0.15496,-0.15812,-0.16919,0.03208,0.02673,0.01975,2.7e-05,3.1e-05,2.8e-05
1477_MA-TS_35-36_Reactant,1477_MA-TS_35-36,1477_MA-TS_35-36_Product,-0.195922316977,-0.200209198951,-0.217251995457,0.3421,0.33634,0.325996,-2.69,10.69,-13.38,-3.61,6.49,-10.11,0.437533,0.437375,0.424727,-241.9539,-253.6828,-172.2713,22.5498,347.5454,0.1468,7.6064,50.6634,11.754,-0.16707,-0.16463,-0.16714,0.03319,0.03092,0.03314,3.4e-05,3.5e-05,3.6e-05
1478_MA-TS_36-37_Reactant,1478_MA-TS_36-37,1478_MA-TS_36-37_Product,-0.125502399811,-0.129844813499,-0.155982935607,0.445768,0.447144,0.42606,-2.72,16.4,-19.13,0.86,13.23,-12.37,0.552286,0.547373,0.524355,-145.1378,-259.7885,-549.5278,0.0344,450.7687,27.9104,13.1568,61.6027,18.7227,-0.13569,-0.16131,-0.17029,0.0387,0.03573,0.03166,3.7e-05,3.8e-05,3.9e-05
1482_MA-TS_34-35_Reactant,1482_MA-TS_34-35,1482_MA-TS_34-35_Product,-0.155329930579,-0.156958564174,-0.176742304597,0.390653,0.39026,0.374863,-1.02,12.41,-13.44,-0.25,9.66,-9.91,0.493521,0.492183,0.472737,-133.1925,-204.4288,-167.1649,0.1789,449.2074,0.2699,22.3371,79.6757,11.332,-0.14502,-0.15973,-0.16496,0.016,0.02131,0.02791,3.7e-05,3.8e-05,3.9e-05
1485_MA-TS_38-39_Reactant,1485_MA-TS_38-39,1485_MA-TS_38-39_Product,-0.207229734533,-0.204081358288,-0.220419664087,0.388311,0.396492,0.37776,1.98,10.25,-8.28,5.13,11.75,-6.62,0.501385,0.5063,0.48991,-142.2541,-254.0504,-141.4967,0.4652,538.4604,0.1715,14.837,66.0788,11.41,-0.15415,-0.17021,-0.16851,0.03257,0.03328,0.03547,3.4e-05,3.5e-05,3.5e-05
1486_MA-TS_38-39_Reactant,1486_MA-TS_38-39,1486_MA-TS_38-39_Product,-0.210618014217,-0.209906731013,-0.217205345413,0.384418,0.386906,0.383161,0.45,4.58,-4.13,1.56,2.35,-0.79,0.498826,0.499909,0.492784,-151.6701,-195.1032,-146.1325,0.7504,463.5479,0.2129,15.5177,55.77,18.7139,-0.15688,-0.16973,-0.1614,0.03097,0.02824,0.02923,3.3e-05,3.3e-05,3.3e-05
1488_MA-TS_32-33_Reactant,1488_MA-TS_32-33,1488_MA-TS_32-33_Product,-0.227524572043,-0.218493278955,-0.226238578279,0.253637,0.263753,0.258543,5.67,4.86,0.81,6.35,3.27,3.08,0.355964,0.364474,0.356957,-187.3049,-214.4448,-177.3023,0.9061,624.757,0.4311,12.5913,58.3179,12.5406,-0.16551,-0.16483,-0.15816,0.0259,0.02785,0.02904,3.9e-05,3.5e-05,3.5e-05
1489_MA-TS_31-32_Reactant,1489_MA-TS_31-32,1489_MA-TS_31-32_Product,-0.205390332174,-0.216361763976,-0.234767401987,0.251383,0.24021,0.222045,-6.88,11.55,-18.43,-7.01,11.4,-18.41,0.353473,0.33915,0.316087,-160.3019,-584.5932,-3505.0764,1.8134,23.5728,2295.1709,17.7037,45.7313,6.3131,-0.15291,-0.17064,-0.17729,0.01324,0.01971,0.02743,3.3e-05,3.3e-05,3.3e-05
1490_MA-TS_31-32_Reactant,1490_MA-TS_31-32,1490_MA-TS_31-32_Product,-0.198135168085,-0.194127897569,-0.21764183523,0.261534,0.267195,0.250163,2.51,14.76,-12.24,3.55,10.69,-7.14,0.356531,0.355894,0.341542,-333.2412,-641.4475,-205.5307,18.1553,20.1528,1.1002,18.4791,70.0918,13.27,-0.13738,-0.1494,-0.16679,0.01291,0.01232,0.02225,3.6e-05,3.6e-05,3.8e-05
1491_MA-TS_31-32_Reactant,1491_MA-TS_31-32,1491_MA-TS_31-32_Product,-0.208464707283,-0.216142891534,-0.224048757178,0.247459,0.243015,0.239407,-4.82,4.96,-9.78,-2.79,2.26,-5.05,0.348507,0.341163,0.33637,-130.1772,-220.4572,-163.56,1.7734,505.6106,0.2572,13.3954,58.6686,10.3631,-0.15545,-0.17753,-0.18067,0.01982,0.02382,0.02585,2.9e-05,2.9e-05,2.9e-05
1495_MA-TS_4-5_Reactant,1495_MA-TS_4-5,1495_MA-TS_4-5_Product,-0.161028863005,-0.143260873461,-0.169073234174,0.365088,0.376195,0.355734,11.15,16.2,-5.05,6.97,12.84,-5.87,0.463673,0.478508,0.454386,-152.9714,-368.0371,-213.7429,32.3918,19.8964,3.1618,13.763,21.3545,11.7683,-0.1574,-0.16787,-0.18153,0.01758,0.01498,0.01855,3e-05,3.5e-05,3.5e-05
1496_MA-TS_29-30_Reactant,1496_MA-TS_29-30,1496_MA-TS_29-30_Product,-0.148425396992,-0.146751017982,-0.148475817628,0.277998,0.284708,0.284206,1.05,1.08,-0.03,4.21,0.32,3.9,0.378031,0.379158,0.377496,-153.995,-181.7538,-178.6269,0.3121,0.1342,0.2015,11.4531,65.5317,13.8974,-0.15506,-0.16365,-0.16082,0.0251,0.02307,0.02296,2.9e-05,2.9e-05,2.9e-05
1505_MA-TS_30-31_Reactant,1505_MA-TS_30-31,1505_MA-TS_30-31_Product,-0.110339465723,-0.102643611825,-0.106630622644,0.336581,0.34595,0.340873,4.83,2.5,2.33,5.88,3.19,2.69,0.433163,0.439277,0.435447,-793.6182,-791.7165,-794.2931,60.8441,58.0638,58.8076,14.376,71.0913,12.5215,-0.18779,-0.17513,-0.16314,0.04241,0.04525,0.04494,3.4e-05,3.4e-05,3.4e-05
1507_MA-TS_33-34_Reactant,1507_MA-TS_33-34,1507_MA-TS_33-34_Product,-0.164444900228,-0.167863591031,-0.189953556612,0.322472,0.318965,0.300221,-2.15,13.86,-16.01,-2.2,11.76,-13.96,0.425354,0.423015,0.40415,-170.7993,-187.6313,-182.5159,0.3835,217.185,0.2781,8.4946,51.7418,6.6619,-0.15998,-0.16851,-0.1784,0.04053,0.04178,0.04848,3e-05,2.9e-05,2.9e-05
1513_MA-TS_34-35_Reactant,1513_MA-TS_34-35,1513_MA-TS_34-35_Product,-0.193517130191,-0.200570872048,-0.21851346191,0.29176,0.288615,0.274996,-4.43,11.26,-15.69,-1.97,8.55,-10.52,0.392137,0.383672,0.371709,-924.2264,-694.6344,-684.9484,37.8468,56.4116,55.8159,15.1197,61.2102,16.4909,-0.14766,-0.16202,-0.16191,0.03742,0.03649,0.03589,4.2e-05,4.3e-05,4.3e-05
1519_MA-TS_35-36_Reactant,1519_MA-TS_35-36,1519_MA-TS_35-36_Product,-0.300934202463,-0.283965885473,-0.302033737013,0.189454,0.208228,0.194988,10.65,11.34,-0.69,11.78,8.31,3.47,0.293432,0.311372,0.293761,-760.4947,-214.6951,-422.0721,53.9401,1.516,17.1808,5.6295,55.3527,16.5268,-0.17493,-0.14729,-0.161,0.04148,0.01848,0.02802,3.9e-05,4.3e-05,4.3e-05
1541_MA-TS_33-34_Reactant,1541_MA-TS_33-34,1541_MA-TS_33-34_Product,-0.224067329246,-0.221827333158,-0.230478953828,0.235954,0.245863,0.237863,1.41,5.43,-4.02,6.22,5.02,1.2,0.339911,0.340169,0.334267,-179.3825,-630.476,-153.0918,0.2643,25.1149,0.5592,14.6979,62.6431,14.4051,-0.17519,-0.16842,-0.16796,0.03507,0.03474,0.03516,3.4e-05,3.6e-05,3.6e-05
1543_MA-TS_34-35_Reactant,1543_MA-TS_34-35,1543_MA-TS_34-35_Product,-0.209391274281,-0.20280963535,-0.21472052472,0.274448,0.283969,0.272278,4.13,7.47,-3.34,5.97,7.34,-1.36,0.380897,0.38761,0.3767,-169.9794,-213.4123,-170.0957,0.086,467.863,0.6302,13.5628,66.4377,18.199,-0.15097,-0.1585,-0.15275,0.0333,0.01915,0.02398,4.1e-05,4.3e-05,4.4e-05
1549_MA-TS_28-29_Reactant,1549_MA-TS_28-29,1549_MA-TS_28-29_Product,-0.282102698905,-0.268432996491,-0.274581980576,0.098185,0.115217,0.113402,8.58,3.86,4.72,10.69,1.14,9.55,0.193426,0.20646,0.201904,-176.9562,-198.3344,-158.2145,0.08,582.6738,0.1605,16.8911,55.2339,18.0459,-0.15382,-0.16517,-0.15786,0.03094,0.01516,0.01688,-90.759683,-90.932124,-91.208041
1552_MA-TS_30-31_Reactant,1552_MA-TS_30-31,1552_MA-TS_30-31_Product,-0.169572327991,-0.171055349058,-0.182454593564,0.304542,0.311667,0.297997,-0.93,7.15,-8.08,4.47,8.58,-4.11,0.401018,0.399894,0.390395,-187.2241,-211.4204,-197.4197,1.245,558.6416,0.9081,24.921,51.7635,20.2139,-0.14703,-0.16162,-0.15526,0.02823,0.03363,0.03719,3.4e-05,3.5e-05,3.5e-05
1553_MA-TS_25-26_Reactant,1553_MA-TS_25-26,1553_MA-TS_25-26_Product,-0.23903176288,-0.233188065727,-0.250552806058,0.18654,0.196338,0.180576,3.67,10.9,-7.23,6.15,9.89,-3.74,0.276993,0.280731,0.266977,-198.3614,-417.8727,-206.9547,0.4039,11.1916,0.0674,12.7657,65.6629,13.0117,-0.16177,-0.1672,-0.15687,0.075,0.07385,0.07747,-93.86664,-93.821061,-94.275798
1554_MA-TS_37-38_Reactant,1554_MA-TS_37-38,1554_MA-TS_37-38_Product,-0.159497106847,-0.164795951408,-0.173410753968,0.454477,0.45636,0.446165,-3.33,5.41,-8.73,1.18,6.4,-5.22,0.563641,0.558009,0.549435,-181.1681,-260.1682,-152.6766,3.8884,3.8763,1.7091,24.4702,55.6209,27.6084,-0.15447,-0.14983,-0.1457,0.05051,0.04607,0.04755,4.3e-05,4.4e-05,4.4e-05
1558_MA-TS_38-39_Reactant,1558_MA-TS_38-39,1558_MA-TS_38-39_Product,-0.184010398312,-0.18698807233,-0.201310020705,0.452811,0.456746,0.443439,-1.87,8.99,-10.86,2.47,8.35,-5.88,0.566601,0.562036,0.548038,-160.6573,-228.1655,-213.4301,0.1287,525.0176,1.5124,10.3243,70.5623,10.7347,-0.15975,-0.17248,-0.17457,0.07457,0.07182,0.07244,4e-05,4.1e-05,4.3e-05
1560_MA-TS_41-42_Reactant,1560_MA-TS_41-42,1560_MA-TS_41-42_Product,-0.255494393754,-0.242902681466,-0.251766385911,0.435506,0.45343,0.445553,7.9,5.56,2.34,11.25,4.94,6.3,0.555442,0.563538,0.55667,-182.4259,-752.417,-516.7598,0.1879,27.0939,19.6978,8.4915,56.2023,19.9072,-0.14671,-0.1552,-0.15163,0.07108,0.05286,0.0521,4.2e-05,4.5e-05,4.5e-05
1561_MA-TS_41-42_Reactant,1561_MA-TS_41-42,1561_MA-TS_41-42_Product,-0.19792037889,-0.195779939937,-0.209673971247,0.480563,0.485419,0.471285,1.34,8.72,-7.38,3.05,8.87,-5.82,0.593286,0.594713,0.580599,-198.1773,-342.8569,-495.7187,2.3712,16.6875,25.096,8.0504,57.8404,8.2564,-0.13151,-0.14198,-0.15923,0.06492,0.07185,0.07253,4.1e-05,4e-05,4.1e-05
1568_MA-TS_39-40_Reactant,1568_MA-TS_39-40,1568_MA-TS_39-40_Product,-0.238191087285,-0.236439012321,-0.252522876545,0.403817,0.412637,0.397826,1.1,10.09,-8.99,5.53,9.29,-3.76,0.516961,0.517271,0.50312,-206.43,-190.9676,-164.3479,2.8237,629.2245,0.0701,5.8548,74.6159,7.1348,-0.16932,-0.17337,-0.17472,0.07783,0.0692,0.07094,4.1e-05,3.8e-05,3.9e-05
1569_MA-TS_35-36_Reactant,1569_MA-TS_35-36,1569_MA-TS_35-36_Product,-0.248044012926,-0.239283978505,-0.247918925855,0.324797,0.327884,0.321965,5.5,5.42,0.08,1.94,3.71,-1.78,0.425935,0.430695,0.421721,-496.3593,-856.7114,-884.8334,15.3753,31.7414,30.4361,9.353,61.4193,20.8426,-0.15389,-0.15008,-0.14703,0.07654,0.06274,0.06058,3.8e-05,3.9e-05,3.9e-05
1573_MA-TS_35-36_Reactant,1573_MA-TS_35-36,1573_MA-TS_35-36_Product,-0.217973657534,-0.21893342324,-0.234258839991,0.359755,0.370023,0.351085,-0.6,9.62,-10.22,6.44,11.88,-5.44,0.471228,0.471654,0.453768,-156.8261,-265.7144,-208.1898,0.112,418.7441,4.1295,11.9706,40.6828,11.9331,-0.15089,-0.16265,-0.1635,0.0461,0.04918,0.04953,3.9e-05,3.9e-05,4.2e-05
1574_MA-TS_10-11_Reactant,1574_MA-TS_10-11,1574_MA-TS_10-11_Product,-0.171591764229,-0.153407024246,-0.178817678556,0.367186,0.389077,0.366372,11.41,15.95,-4.53,13.74,14.25,-0.51,0.47289,0.495195,0.471233,-725.0129,-261.3892,-156.1794,24.9278,427.0942,0.4467,9.4365,29.9239,9.6336,-0.16715,-0.17176,-0.17713,0.06189,0.05189,0.0605,3.6e-05,3.9e-05,4e-05
1575_MA-TS_10-11_Reactant,1575_MA-TS_10-11,1575_MA-TS_10-11_Product,-0.136397503574,-0.109956987364,-0.123518578036,0.485574,0.516126,0.50632,16.59,8.51,8.08,19.17,6.15,13.02,0.598531,0.621726,0.611812,-206.1578,-641.5244,-317.7211,2.4942,6.4962,11.3659,22.9998,48.1913,17.1042,-0.16451,-0.16932,-0.15995,0.02754,0.03739,0.04937,4.1e-05,4.5e-05,4.3e-05
1576_MA-TS_30-31_Reactant,1576_MA-TS_30-31,1576_MA-TS_30-31_Product,-0.181142297993,-0.181382852862,-0.190436173853,0.409484,0.415146,0.412849,-0.15,5.68,-5.83,3.55,1.44,2.11,0.518546,0.518066,0.515051,-755.2032,-534.2589,-547.0045,29.4464,23.5827,89.9185,16.8938,56.9738,9.3439,-0.13742,-0.15354,-0.1578,0.037,0.04196,0.04932,4.2e-05,4.3e-05,4.4e-05
1577_MA-TS_15-16_Reactant,1577_MA-TS_15-16,1577_MA-TS_15-16_Product,-0.114169716907,-0.103643497667,-0.11482099681,0.424256,0.436612,0.428531,6.61,7.01,-0.41,7.75,5.07,2.68,0.524962,0.53827,0.528238,-564.9236,-343.8011,-617.5359,37.3501,29.1822,30.5985,12.0756,58.9024,9.505,-0.14367,-0.1632,-0.16982,0.04487,0.05675,0.06577,3.6e-05,3.6e-05,3.6e-05
1578_MA-TS_4-5_Reactant,1578_MA-TS_4-5,1578_MA-TS_4-5_Product,-0.158834510059,-0.141749710619,-0.172205419979,0.26328,0.281038,0.249593,10.72,19.11,-8.39,11.14,19.73,-8.59,0.349626,0.369561,0.340006,-171.967,-204.543,-178.7646,0.0395,1.9703,0.2285,6.8397,20.8298,6.2517,-0.16334,-0.16336,-0.1892,0.03959,0.03425,0.05749,-93.156855,-93.213461,-93.69204
1582_MA-TS_15-16_Reactant,1582_MA-TS_15-16,1582_MA-TS_15-16_Product,-0.181437816787,-0.178557189326,-0.186842880103,0.35283,0.36015,0.348271,1.81,5.2,-3.39,4.59,7.45,-2.86,0.453617,0.457806,0.44827,-206.1951,-228.9519,-558.7335,1.2935,596.7288,20.6951,16.0772,42.3138,5.7177,-0.14823,-0.1692,-0.16751,0.03655,0.05109,0.05351,3.8e-05,3.9e-05,3.8e-05
1583_MA-TS_15-16_Reactant,1583_MA-TS_15-16,1583_MA-TS_15-16_Product,-0.126105003653,-0.116796180366,-0.138801976806,0.408798,0.4159,0.39498,5.84,13.81,-7.97,4.46,13.13,-8.67,0.511624,0.520593,0.500395,-180.7297,-257.4719,-192.7001,1.1031,543.2617,1.6684,12.2647,45.8587,10.7489,-0.14126,-0.14535,-0.15666,0.04967,0.0449,0.05292,3.7e-05,3.7e-05,3.7e-05
1585_MA-TS_15-16_Reactant,1585_MA-TS_15-16,1585_MA-TS_15-16_Product,-0.117227194378,-0.116816320208,-0.141840044811,0.41086,0.415091,0.394471,0.26,15.7,-15.44,2.65,12.94,-10.28,0.513905,0.517318,0.494446,-183.7454,-255.0647,-140.9212,0.9512,453.3718,3.9814,19.3273,67.3362,15.1389,-0.15101,-0.16126,-0.17739,0.0325,0.03732,0.04164,3.7e-05,3.7e-05,3.7e-05
